ID,TIMESTAMP,Temp01,Temp02,Temp03,Temp04,Temp05,Temp06,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z
2, 116509, 3011, 3024, 2986, 2914, 2897, 2892, -9474, 25421, 92431, -2667, 1905, -1524, 315000, 1107000, -93000
2, 116578, 3011, 3024, 2986, 2914, 2897, 2893, -9438, 25738, 92568, -2591, 1981, -1371, 147000, 1107000, -105000
2, 116646, 3012, 3024, 2986, 2914, 2897, 2893, -9396, 25570, 92478, -2667, 1981, -1600, 387000, 1083000, -99000
2, 116714, 3012, 3024, 2986, 2915, 2897, 2893, -9366, 25307, 92568, -2667, 1905, -1448, 195000, 1227000, -105000
2, 116782, 3012, 3024, 2988, 2915, 2897, 2893, -9253, 25313, 92736, -2515, 1981, -1524, 243000, 1011000, -87000
2, 116850, 3012, 3024, 2988, 2915, 2897, 2893, -9354, 25492, 92538, -2743, 1905, -1448, 339000, 1131000, -93000
2, 116918, 3012, 3024, 2988, 2915, 2897, 2893, -9283, 25397, 92407, -2743, 1905, -1371, 339000, 1059000, -87000
2, 116986, 3012, 3024, 2988, 2915, 2897, 2893, -9444, 25253, 92807, -2820, 1829, -1524, 219000, 1131000, -105000
2, 117054, 3012, 3024, 2988, 2915, 2897, 2893, -9342, 25445, 92460, -2591, 1829, -1448, 387000, 1083000, -87000
2, 117219, 3013, 3024, 2988, 2915, 2897, 2893, -9331, 25456, 92604, -2667, 1981, -1448, 123000, 1011000, -111000
2, 117287, 3013, 3024, 2988, 2915, 2897, 2893, -9283, 25307, 92676, -2743, 1981, -1524, 219000, 1155000, -81000
2, 117355, 3013, 3024, 2988, 2915, 2897, 2893, -9480, 25385, 92783, -2820, 1829, -1524, 291000, 1155000, -99000
2, 117424, 3013, 3024, 2988, 2915, 2897, 2893, -9277, 25462, 92706, -2667, 1905, -1448, 267000, 1203000, -111000
2, 117492, 3013, 3024, 2988, 2915, 2897, 2893, -9205, 25433, 92215, -2667, 1981, -1524, 459000, 1035000, -81000
2, 117560, 3013, 3024, 2988, 2915, 2897, 2893, -9301, 25331, 92915, -2667, 1981, -1295, 315000, 963000, -105000
2, 117628, 3014, 3024, 2988, 2915, 2897, 2893, -9313, 25343, 92137, -2591, 1905, -1448, 75000, 1179000, -105000
2, 117697, 3014, 3024, 2988, 2915, 2897, 2893, -9331, 25510, 92395, -2591, 1905, -1448, 339000, 1083000, -105000
2, 117765, 3014, 3024, 2988, 2915, 2897, 2893, -9319, 25427, 92114, -2515, 2134, -1524, 387000, 1131000, -99000
2, 117930, 3014, 3024, 2989, 2915, 2897, 2893, -9510, 25504, 92718, -2820, 1829, -1448, 315000, 1059000, -105000
2, 117998, 3014, 3024, 2989, 2915, 2897, 2893, -9498, 25564, 92634, -2743, 1829, -1524, 243000, 1011000, -99000
2, 118067, 3014, 3024, 2989, 2915, 2897, 2893, -9462, 25367, 92568, -2591, 1753, -1448, 411000, 1035000, -93000
2, 118135, 3015, 3024, 2989, 2915, 2897, 2893, -9396, 25373, 92221, -2591, 1981, -1524, 243000, 1179000, -99000
2, 118203, 3015, 3024, 2989, 2915, 2897, 2893, -9516, 25433, 92413, -2667, 1905, -1524, 171000, 1059000, -99000
2, 118271, 3015, 3024, 2989, 2915, 2897, 2893, -9462, 25468, 92443, -2286, 2210, -1448, 195000, 1131000, -93000
2, 118339, 3015, 3024, 2989, 2915, 2897, 2893, -9247, 25421, 92783, -2667, 1981, -1600, 195000, 1011000, -93000
2, 118407, 3015, 3024, 2989, 2915, 2897, 2893, -9390, 25492, 92664, -2667, 1981, -1448, 291000, 1251000, -93000
2, 118475, 3015, 3023, 2989, 2915, 2897, 2893, -9408, 25367, 92377, -2667, 1905, -1371, 195000, 1011000, -93000
2, 118640, 3013, 3023, 2989, 2915, 2896, 2893, -9426, 25427, 92227, -2743, 1981, -1371, 243000, 987000, -87000
2, 118708, 3013, 3023, 2989, 2914, 2896, 2893, -9313, 25480, 92281, -2667, 1905, -1448, 147000, 1107000, -81000
2, 118776, 3013, 3023, 2989, 2914, 2896, 2893, -9510, 25289, 92490, -2591, 1829, -1371, 291000, 1083000, -93000
2, 118844, 3013, 3023, 2989, 2914, 2896, 2893, -9360, 25462, 92532, -2667, 1905, -1448, 315000, 1131000, -93000
2, 118912, 3013, 3023, 2988, 2914, 2896, 2893, -9396, 25307, 92401, -2667, 1905, -1371, 315000, 1203000, -93000
2, 118980, 3013, 3022, 2988, 2914, 2896, 2893, -9540, 25522, 92484, -2591, 1905, -1371, 195000, 1155000, -105000
2, 119048, 3013, 3022, 2988, 2914, 2896, 2893, -9468, 25456, 92586, -2743, 1905, -1448, 219000, 1083000, -93000
2, 119116, 3013, 3022, 2988, 2914, 2896, 2893, -9486, 25409, 92437, -2667, 1905, -1524, 363000, 1035000, -81000
2, 119184, 3010, 3022, 2988, 2914, 2896, 2893, -9438, 25277, 92616, -2667, 1981, -1448, 315000, 1083000, -93000
2, 119349, 3010, 3022, 2988, 2914, 2896, 2893, -9372, 25403, 92395, -2667, 1829, -1448, 315000, 1107000, -87000
2, 119417, 3010, 3022, 2985, 2914, 2896, 2893, -9462, 25355, 92448, -2667, 1981, -1448, 411000, 1155000, -99000
2, 119485, 3010, 3021, 2985, 2914, 2896, 2893, -9360, 25576, 92466, -2743, 1981, -1371, 339000, 1131000, -99000
2, 119553, 3010, 3021, 2985, 2914, 2896, 2893, -9271, 25397, 92419, -2743, 1981, -1524, 267000, 939000, -93000
2, 119621, 3010, 3021, 2985, 2914, 2896, 2893, -9396, 25325, 92413, -2591, 1905, -1524, 99000, 1299000, -111000
2, 119689, 3008, 3021, 2985, 2914, 2896, 2893, -9331, 25427, 92407, -2743, 1981, -1524, 3000, 1155000, -105000
2, 119757, 3008, 3021, 2985, 2914, 2896, 2893, -9528, 25415, 92353, -2591, 1905, -1448, 243000, 987000, -105000
2, 119825, 3008, 3021, 2985, 2914, 2896, 2893, -9277, 25642, 92401, -2896, 1905, -1448, 123000, 1035000, -87000
2, 119893, 3008, 3021, 2985, 2914, 2896, 2893, -9456, 25474, 92616, -2820, 1981, -1371, 291000, 1251000, -99000
2, 120058, 3008, 3021, 2985, 2914, 2896, 2893, -9283, 25504, 92550, -2743, 1905, -1371, 243000, 1107000, -93000
2, 120126, 3008, 3021, 2985, 2914, 2896, 2892, -9277, 25421, 92353, -2743, 1905, -1448, 387000, 1083000, -99000
2, 120194, 3007, 3021, 2985, 2914, 2896, 2892, -9372, 25516, 92448, -2591, 1905, -1448, 171000, 1083000, -99000
2, 120262, 3007, 3021, 2985, 2914, 2896, 2892, -9432, 25540, 92377, -2667, 1905, -1524, 219000, 1083000, -99000
2, 120330, 3007, 3021, 2985, 2914, 2896, 2892, -9337, 25450, 92323, -2667, 1981, -1448, 387000, 1035000, -105000
2, 120398, 3007, 3021, 2985, 2914, 2896, 2892, -9438, 25648, 92460, -2896, 1981, -1371, 123000, 1107000, -99000
2, 120466, 3007, 3021, 2984, 2914, 2896, 2892, -9390, 25265, 92329, -2591, 1981, -1371, 315000, 1011000, -81000
2, 120534, 3007, 3021, 2984, 2914, 2896, 2892, -9277, 25427, 92730, -2591, 1981, -1448, 363000, 1203000, -99000
2, 120602, 3007, 3021, 2984, 2914, 2896, 2891, -9360, 25391, 92383, -2743, 1905, -1448, 339000, 1131000, -93000
2, 120767, 3006, 3021, 2984, 2915, 2896, 2891, -9307, 25439, 92616, -2743, 2057, -1448, 435000, 1203000, -117000
2, 120835, 3006, 3021, 2984, 2915, 2896, 2891, -9235, 25379, 92353, -2743, 1905, -1448, 315000, 1059000, -123000
2, 120903, 3006, 3021, 2984, 2915, 2896, 2891, -9384, 25480, 92341, -2515, 1981, -1371, 315000, 1203000, -117000
2, 120971, 3006, 3021, 2983, 2915, 2896, 2891, -9366, 25492, 92538, -2515, 1981, -1448, 267000, 1227000, -117000
2, 121039, 3006, 3021, 2983, 2915, 2896, 2891, -9450, 25313, 92359, -2743, 1981, -1448, 387000, 1179000, -111000
2, 121107, 3006, 3021, 2983, 2915, 2896, 2892, -9223, 25474, 92640, -2667, 2057, -1371, 315000, 1251000, -117000
2, 121175, 3006, 3021, 2983, 2915, 2896, 2892, -9576, 25456, 92544, -2743, 1905, -1371, 195000, 1179000, -111000
2, 121243, 3006, 3021, 2983, 2915, 2896, 2892, -9456, 25492, 92664, -2667, 1981, -1448, 291000, 1227000, -105000
2, 121311, 3006, 3021, 2983, 2915, 2896, 2892, -9576, 25325, 92592, -2515, 1981, -1448, 291000, 1179000, -93000
2, 121476, 3006, 3021, 2983, 2915, 2896, 2892, -9366, 25474, 92520, -2667, 1981, -1448, 219000, 1251000, -93000
2, 121544, 3006, 3021, 2983, 2915, 2896, 2892, -9378, 25379, 92538, -2667, 1981, -1524, 267000, 1107000, -99000
2, 121612, 3006, 3021, 2983, 2915, 2896, 2892, -9444, 25462, 92413, -2667, 1905, -1524, 459000, 1155000, -75000
2, 121680, 3006, 3021, 2983, 2915, 2896, 2893, -9462, 25516, 92472, -2667, 1981, -1371, 171000, 1059000, -75000
2, 121748, 3004, 3021, 2983, 2915, 2896, 2893, -9378, 25684, 92496, -2820, 1829, -1448, 267000, 1011000, -105000
2, 121816, 3004, 3021, 2983, 2915, 2896, 2893, -9450, 25462, 92389, -2667, 1981, -1524, 291000, 1035000, -93000
2, 121884, 3004, 3021, 2983, 2915, 2896, 2893, -9426, 25552, 92610, -2667, 1981, -1448, 243000, 1059000, -99000
2, 121952, 3004, 3021, 2983, 2915, 2896, 2893, -9606, 25516, 92604, -2591, 1981, -1524, 291000, 1155000, -93000
2, 122020, 3004, 3021, 2983, 2915, 2896, 2893, -9600, 25331, 92490, -2743, 1981, -1448, 363000, 987000, -99000
2, 122185, 3004, 3021, 2983, 2915, 2896, 2893, -9540, 25373, 92706, -2667, 1981, -1448, 51000, 1131000, -93000
2, 122253, 3003, 3021, 2983, 2915, 2896, 2893, -9187, 25409, 92622, -2820, 1905, -1371, 219000, 1203000, -87000
2, 122321, 3003, 3021, 2983, 2915, 2896, 2893, -9337, 25450, 92419, -2591, 1981, -1448, 291000, 1203000, -81000
2, 122389, 3003, 3021, 2983, 2915, 2896, 2893, -9540, 25403, 92885, -2667, 1981, -1448, 171000, 1155000, -99000
2, 122457, 3003, 3021, 2983, 2915, 2896, 2893, -9498, 25445, 92460, -2591, 1905, -1524, -21000, 1179000, -123000
2, 122526, 3003, 3021, 2984, 2915, 2896, 2893, -9450, 25624, 92682, -2591, 1905, -1448, 411000, 1323000, -93000
2, 122594, 3003, 3021, 2984, 2915, 2896, 2893, -9199, 25450, 92520, -2743, 1981, -1524, 291000, 1179000, -87000
2, 122662, 3003, 3021, 2984, 2915, 2896, 2893, -9384, 25510, 92443, -2515, 1905, -1524, 267000, 1251000, -93000
2, 122730, 3003, 3021, 2984, 2915, 2896, 2893, -9444, 25367, 92401, -2743, 2057, -1524, 363000, 1155000, -87000
2, 122895, 3003, 3021, 2984, 2915, 2896, 2893, -9295, 25450, 92694, -2591, 1905, -1448, 315000, 1083000, -99000
2, 122963, 3003, 3021, 2984, 2915, 2896, 2893, -9558, 25504, 92323, -2667, 1981, -1524, 267000, 1179000, -87000
2, 123031, 3003, 3021, 2985, 2915, 2896, 2893, -9247, 25427, 92419, -2667, 1981, -1448, 411000, 1107000, -87000
2, 123101, 3003, 3021, 2985, 2915, 2896, 2893, -9307, 25277, 92496, -2743, 1981, -1524, 411000, 1131000, -99000
2, 123169, 3003, 3021, 2985, 2915, 2895, 2893, -9337, 25450, 92574, -2667, 2057, -1448, 435000, 1203000, -99000
2, 123237, 3004, 3021, 2985, 2915, 2895, 2893, -9331, 25397, 92628, -2667, 1981, -1600, 387000, 1107000, -93000
2, 123305, 3004, 3021, 2985, 2915, 2895, 2893, -9313, 25486, 92592, -2743, 1905, -1448, 147000, 1131000, -99000
2, 123373, 3004, 3021, 2985, 2915, 2895, 2893, -9378, 25361, 92520, -2743, 1981, -1448, 291000, 1179000, -87000
2, 123441, 3004, 3021, 2985, 2915, 2895, 2893, -9486, 25385, 92460, -2591, 1829, -1371, 243000, 1179000, -105000
2, 123606, 3004, 3022, 2986, 2915, 2895, 2893, -9319, 25433, 92484, -2667, 1905, -1448, 339000, 1107000, -99000
2, 123674, 3004, 3022, 2986, 2915, 2895, 2892, -9319, 25516, 92353, -2743, 1981, -1524, 411000, 1035000, -105000
2, 123742, 3006, 3022, 2986, 2915, 2895, 2892, -9432, 25157, 92460, -2667, 1905, -1448, 387000, 1011000, -81000
2, 123810, 3006, 3022, 2986, 2915, 2895, 2892, -9402, 25576, 92568, -2743, 1905, -1448, 219000, 1179000, -105000
2, 123878, 3006, 3022, 2986, 2915, 2895, 2892, -9426, 25474, 92568, -2743, 1905, -1524, 195000, 1155000, -81000
2, 123946, 3006, 3022, 2986, 2915, 2895, 2892, -9366, 25558, 92466, -2667, 2057, -1524, 267000, 1323000, -87000
2, 124014, 3006, 3023, 2986, 2915, 2895, 2892, -9127, 25415, 92682, -2667, 1829, -1524, 195000, 1083000, -81000
2, 124082, 3006, 3023, 2988, 2915, 2895, 2892, -9492, 25594, 92490, -2515, 1905, -1448, 291000, 1155000, -99000
2, 124150, 3006, 3023, 2988, 2915, 2895, 2892, -9396, 25462, 92574, -2591, 1905, -1448, 291000, 1131000, -99000
2, 124315, 3007, 3023, 2988, 2915, 2895, 2892, -9091, 25343, 92586, -2667, 1829, -1524, 243000, 1155000, -93000
2, 124383, 3007, 3023, 2988, 2915, 2895, 2892, -9342, 25528, 92472, -2591, 2057, -1448, 195000, 1107000, -81000
2, 124451, 3007, 3023, 2988, 2915, 2895, 2892, -9366, 25486, 92628, -2743, 1981, -1524, 315000, 1227000, -99000
2, 124519, 3007, 3024, 2988, 2915, 2895, 2892, -9301, 25427, 92574, -2743, 1981, -1524, 339000, 1371000, -105000
2, 124587, 3007, 3024, 2988, 2915, 2895, 2892, -9301, 25403, 92448, -2667, 1981, -1371, 315000, 1083000, -105000
2, 124655, 3007, 3024, 2988, 2915, 2895, 2892, -9277, 25181, 92478, -2667, 1981, -1371, 171000, 1059000, -99000
2, 124723, 3007, 3024, 2988, 2915, 2895, 2893, -9366, 25229, 92730, -2515, 1905, -1524, 363000, 1059000, -99000
2, 124791, 3009, 3024, 2988, 2915, 2895, 2893, -9648, 25343, 92550, -2743, 1905, -1371, 243000, 1131000, -87000
2, 124859, 3009, 3024, 2988, 2915, 2895, 2893, -9444, 25504, 92658, -2820, 1981, -1448, 387000, 1131000, -105000
2, 125011, 3009, 3024, 2988, 2915, 2895, 2893, -9426, 25349, 92640, -2667, 1981, -1371, 267000, 1131000, -99000
2, 125079, 3009, 3024, 2988, 2915, 2895, 2893, -9313, 25271, 92371, -2591, 1981, -1448, 267000, 1179000, -93000
2, 125147, 3009, 3024, 2988, 2915, 2895, 2893, -9426, 25648, 92646, -2667, 2134, -1524, 387000, 963000, -87000
2, 125215, 3009, 3024, 2988, 2915, 2895, 2893, -9396, 25409, 92628, -2591, 2057, -1371, 363000, 1011000, -87000
2, 125283, 3011, 3024, 2988, 2915, 2896, 2893, -9348, 25343, 92556, -2591, 1981, -1524, 387000, 1131000, -99000
2, 125351, 3011, 3024, 2988, 2915, 2896, 2893, -9342, 25397, 92700, -2743, 1981, -1448, 267000, 1107000, -81000
2, 125419, 3011, 3024, 2988, 2915, 2896, 2893, -9438, 25492, 92472, -2591, 1905, -1448, 219000, 1131000, -87000
2, 125487, 3011, 3023, 2988, 2915, 2896, 2893, -9313, 25522, 92484, -2743, 1981, -1448, 291000, 1059000, -99000
2, 125555, 3011, 3023, 2988, 2915, 2896, 2893, -9342, 25409, 92520, -2667, 1905, -1448, 435000, 1059000, -87000
2, 125719, 3011, 3023, 2988, 2915, 2896, 2892, -9582, 25289, 92544, -2591, 1981, -1448, 243000, 1155000, -81000
2, 125787, 3012, 3023, 2988, 2915, 2896, 2892, -9468, 25391, 92538, -2667, 1981, -1371, 387000, 1059000, -81000
2, 125855, 3012, 3023, 2988, 2915, 2896, 2892, -9390, 25361, 92454, -2820, 1905, -1448, 243000, 1083000, -81000
2, 125923, 3012, 3023, 2988, 2915, 2896, 2892, -9492, 25403, 92771, -2820, 1981, -1448, 267000, 1059000, -75000
2, 125991, 3012, 3022, 2988, 2915, 2896, 2892, -9319, 25528, 92514, -2743, 1905, -1524, 243000, 1059000, -87000
2, 126059, 3012, 3022, 2988, 2915, 2896, 2892, -9420, 25259, 92658, -2667, 2057, -1448, 267000, 1083000, -87000
2, 126127, 3012, 3022, 2987, 2915, 2896, 2892, -9384, 25295, 92700, -2515, 1981, -1524, 243000, 1131000, -81000
2, 126195, 3012, 3022, 2987, 2915, 2896, 2892, -9450, 25439, 92640, -2667, 2057, -1524, 171000, 1035000, -81000
2, 126263, 3012, 3022, 2987, 2915, 2896, 2892, -9337, 25313, 92724, -2743, 1905, -1448, 219000, 1059000, -87000
2, 126428, 3011, 3022, 2987, 2915, 2896, 2892, -9504, 25319, 92724, -2743, 2057, -1448, 291000, 1083000, -69000
2, 126496, 3011, 3022, 2987, 2915, 2896, 2892, -9462, 25397, 92526, -2667, 2057, -1448, 147000, 1011000, -81000
2, 126564, 3011, 3022, 2987, 2915, 2896, 2892, -9289, 25349, 92580, -2667, 1981, -1524, 267000, 1131000, -81000
2, 126632, 3011, 3022, 2987, 2915, 2896, 2892, -9408, 25385, 92478, -2743, 2057, -1448, 387000, 1179000, -81000
2, 126700, 3011, 3022, 2985, 2915, 2896, 2892, -9504, 25427, 92718, -2743, 2057, -1524, 411000, 1131000, -105000
2, 126768, 3011, 3022, 2985, 2915, 2896, 2892, -9516, 25492, 92586, -2743, 2057, -1448, 315000, 963000, -87000
2, 126836, 3008, 3022, 2985, 2915, 2896, 2892, -9301, 25564, 92586, -2743, 1981, -1448, 171000, 1035000, -69000
2, 126904, 3008, 3022, 2985, 2915, 2896, 2892, -9348, 25247, 92490, -2667, 1905, -1524, 267000, 1059000, -75000
2, 126972, 3008, 3021, 2985, 2915, 2896, 2892, -9522, 25468, 92544, -2743, 1981, -1524, 267000, 987000, -81000
2, 127137, 3008, 3021, 2985, 2915, 2896, 2892, -9450, 25528, 92365, -2667, 1981, -1448, 219000, 1035000, -81000
2, 127205, 3008, 3021, 2983, 2915, 2896, 2892, -9558, 25582, 92478, -2743, 1905, -1448, 243000, 1131000, -93000
2, 127273, 3008, 3021, 2983, 2915, 2896, 2892, -9420, 25510, 92556, -2820, 1905, -1295, 99000, 1035000, -81000
2, 127341, 3007, 3021, 2983, 2915, 2896, 2892, -9342, 25349, 92544, -2667, 1981, -1371, 291000, 1155000, -81000
2, 127409, 3007, 3021, 2983, 2915, 2896, 2892, -9438, 25510, 92574, -2591, 1981, -1448, 195000, 1131000, -75000
2, 127477, 3007, 3019, 2983, 2915, 2896, 2892, -9223, 25415, 92419, -2591, 1905, -1371, 267000, 1107000, -81000
2, 127545, 3007, 3019, 2983, 2915, 2896, 2892, -9265, 25349, 92580, -2820, 1981, -1524, 363000, 1011000, -87000
2, 127613, 3007, 3019, 2983, 2915, 2896, 2892, -9342, 25474, 92371, -2591, 1905, -1448, 147000, 1035000, -81000
2, 127681, 3007, 3019, 2980, 2915, 2896, 2892, -9588, 25403, 92466, -2667, 1981, -1524, 339000, 1107000, -75000
2, 127846, 3006, 3019, 2980, 2915, 2896, 2892, -9354, 25409, 92347, -2667, 2057, -1524, 243000, 1107000, -63000
2, 127914, 3006, 3019, 2980, 2915, 2896, 2892, -9384, 25439, 92365, -2667, 1981, -1524, 243000, 1155000, -69000
2, 127982, 3006, 3018, 2980, 2915, 2896, 2892, -9516, 25570, 92365, -2743, 2057, -1448, 291000, 1059000, -75000
2, 128050, 3006, 3018, 2980, 2915, 2896, 2892, -9331, 25516, 92490, -2591, 1981, -1448, 339000, 1035000, -69000
2, 128118, 3006, 3018, 2980, 2915, 2896, 2892, -9241, 25433, 92431, -2743, 1981, -1448, 147000, 987000, -87000
2, 128186, 3006, 3018, 2980, 2915, 2896, 2892, -9217, 25486, 92431, -2743, 1981, -1371, 243000, 1011000, -69000
2, 128254, 3006, 3018, 2979, 2915, 2896, 2892, -9432, 25343, 92568, -2743, 1981, -1371, 195000, 1011000, -99000
2, 128322, 3006, 3018, 2979, 2915, 2896, 2892, -9271, 25510, 92556, -2667, 1981, -1371, 195000, 1011000, -93000
2, 128390, 3004, 3018, 2979, 2915, 2896, 2892, -9474, 25433, 92407, -2667, 2057, -1371, 267000, 1107000, -93000
2, 128555, 3004, 3016, 2979, 2915, 2896, 2892, -9432, 25427, 92401, -2667, 2057, -1371, 315000, 1059000, -87000
2, 128623, 3004, 3016, 2979, 2915, 2896, 2892, -9396, 25409, 92323, -2439, 1981, -1371, 171000, 1083000, -63000
2, 128691, 3004, 3016, 2979, 2915, 2896, 2892, -9253, 25498, 92371, -2743, 1829, -1371, 219000, 1059000, -75000
2, 128759, 3004, 3016, 2977, 2915, 2896, 2892, -9450, 25642, 92341, -2667, 1981, -1448, 219000, 1131000, -75000
2, 128827, 3004, 3016, 2977, 2915, 2896, 2892, -9331, 25486, 92520, -2667, 1905, -1448, 291000, 1131000, -81000
2, 128895, 3001, 3016, 2977, 2915, 2896, 2892, -9504, 25307, 92443, -2743, 1981, -1371, 291000, 939000, -81000
2, 128963, 3001, 3016, 2977, 2915, 2896, 2892, -9420, 25534, 92401, -2591, 1981, -1600, 171000, 1083000, -87000
2, 129031, 3001, 3015, 2977, 2915, 2896, 2892, -9450, 25522, 92556, -2743, 2134, -1448, 435000, 1035000, -87000
2, 129099, 3001, 3015, 2977, 2915, 2896, 2892, -9163, 25373, 92425, -2591, 1905, -1448, 267000, 1011000, -69000
2, 129264, 3001, 3015, 2975, 2915, 2896, 2892, -9337, 25486, 92574, -2820, 1981, -1371, 291000, 1155000, -93000
2, 129332, 3001, 3015, 2975, 2915, 2896, 2892, -9396, 25301, 92466, -2820, 1981, -1371, 147000, 1083000, -81000
2, 129400, 2998, 3015, 2975, 2915, 2895, 2892, -9390, 25552, 92664, -2591, 1905, -1448, 267000, 1131000, -63000
2, 129468, 2998, 3015, 2975, 2915, 2895, 2892, -9396, 25409, 92658, -2515, 1905, -1448, 315000, 1011000, -81000
2, 129536, 2998, 3013, 2975, 2915, 2895, 2892, -9510, 25409, 92185, -2515, 1981, -1371, 339000, 1131000, -81000
2, 129604, 2998, 3013, 2975, 2915, 2895, 2892, -9199, 25618, 92460, -2667, 1981, -1371, 243000, 1131000, -81000
2, 129672, 2998, 3013, 2975, 2915, 2895, 2892, -9576, 25319, 92610, -2515, 1981, -1371, 267000, 1155000, -93000
2, 129740, 2998, 3013, 2975, 2915, 2895, 2892, -9325, 25474, 92425, -2667, 1905, -1448, 243000, 963000, -87000
2, 129808, 2998, 3013, 2972, 2915, 2895, 2892, -9695, 25462, 92532, -2743, 2057, -1524, 339000, 1059000, -87000
2, 129973, 2997, 3013, 2972, 2915, 2895, 2892, -9402, 25624, 92293, -2743, 1905, -1448, 435000, 1131000, -87000
2, 130041, 2997, 3012, 2972, 2915, 2895, 2892, -9432, 25540, 92700, -2591, 1981, -1524, 387000, 1035000, -81000
2, 130109, 2997, 3012, 2972, 2915, 2895, 2892, -9432, 25421, 92407, -2667, 1905, -1448, 315000, 1107000, -81000
2, 130177, 2997, 3012, 2972, 2915, 2895, 2892, -9444, 25594, 92903, -2591, 2057, -1448, 243000, 1011000, -87000
2, 130245, 2997, 3012, 2972, 2915, 2895, 2892, -9390, 25385, 92478, -2591, 1981, -1448, 267000, 1011000, -81000
2, 130313, 2997, 3012, 2971, 2915, 2895, 2892, -9378, 25540, 92562, -2896, 1981, -1448, 291000, 1107000, -69000
2, 130381, 2997, 3012, 2971, 2915, 2895, 2892, -9325, 25552, 92437, -2667, 2057, -1448, 243000, 1035000, -81000
2, 130449, 2996, 3012, 2971, 2915, 2895, 2892, -9390, 25456, 92460, -2667, 1905, -1448, 267000, 1107000, -69000
2, 130517, 2996, 3010, 2971, 2915, 2895, 2892, -9390, 25570, 92526, -2820, 1905, -1371, 267000, 1083000, -63000
2, 130682, 2996, 3010, 2971, 2915, 2895, 2892, -9468, 25456, 91515, -3277, 1753, -1371, 243000, 1011000, -81000
2, 130750, 2996, 3010, 2971, 2914, 2895, 2892, -9253, 25504, 92526, -2972, 1829, -1448, 339000, 987000, -93000
2, 130818, 2996, 3010, 2970, 2914, 2895, 2891, -9366, 25576, 92448, -3353, 1524, -1448, 219000, 1107000, -93000
2, 130886, 2996, 3010, 2970, 2914, 2895, 2891, -9414, 25331, 92125, -2667, 1981, -1448, 339000, 1107000, -75000
2, 130954, 2994, 3010, 2970, 2914, 2895, 2891, -9265, 25516, 91994, -2439, 2134, -1524, 219000, 1059000, -81000
2, 131022, 2994, 3008, 2970, 2914, 2895, 2891, -9319, 25450, 92024, -2286, 2134, -1371, 291000, 987000, -63000
2, 131090, 2994, 3008, 2970, 2914, 2895, 2891, -9468, 25678, 92401, -2896, 1676, -1448, 147000, 1059000, -81000
2, 131158, 2994, 3008, 2970, 2914, 2895, 2891, -9247, 25564, 92879, -2820, 1753, -1448, 219000, 1011000, -81000
2, 131226, 2994, 3008, 2970, 2914, 2895, 2891, -9337, 25534, 92568, -2820, 1905, -1448, 267000, 987000, -93000
2, 131391, 2994, 3008, 2966, 2913, 2895, 2890, -9247, 25648, 92783, -2057, 2210, -1448, 291000, 1011000, -93000
2, 131459, 2989, 3008, 2966, 2913, 2895, 2890, -9414, 25648, 92490, -2134, 2210, -1524, 171000, 1107000, -87000
2, 131528, 2989, 3004, 2966, 2913, 2895, 2890, -9486, 25684, 92221, -2286, 2210, -1448, 243000, 939000, -93000
2, 131597, 2989, 3004, 2966, 2913, 2895, 2890, -9408, 25648, 92299, -2439, 2134, -1448, 363000, 1107000, -75000
2, 131665, 2989, 3004, 2966, 2913, 2895, 2890, -9528, 25636, 92933, -2743, 1905, -1448, 267000, 963000, -87000
2, 131733, 2989, 3004, 2966, 2911, 2895, 2890, -9462, 25720, 92305, -2515, 2134, -1524, 123000, 1131000, -63000
2, 131801, 2989, 3004, 2966, 2911, 2895, 2890, -9372, 25630, 92562, -2515, 2057, -1448, 387000, 1131000, -63000
2, 131870, 2989, 3004, 2959, 2911, 2895, 2890, -9289, 25588, 92963, -2515, 1981, -1371, 171000, 1083000, -63000
2, 131939, 2981, 3004, 2959, 2911, 2895, 2890, -9468, 25498, 92323, -2667, 1981, -1448, 291000, 1083000, -81000
2, 132104, 2981, 2998, 2959, 2911, 2895, 2890, -9570, 25690, 92448, -2820, 1905, -1448, 315000, 1083000, -87000
2, 132172, 2981, 2998, 2959, 2911, 2895, 2890, -9390, 25654, 92490, -2743, 1905, -1448, 123000, 1035000, -75000
2, 132240, 2981, 2998, 2959, 2910, 2895, 2890, -9420, 25552, 92472, -2515, 1981, -1600, 315000, 1179000, -81000
2, 132308, 2981, 2998, 2959, 2910, 2895, 2889, -9438, 25642, 92825, -2439, 2057, -1448, 291000, 1083000, -75000
2, 132376, 2981, 2998, 2952, 2910, 2895, 2889, -9540, 25636, 93077, -2667, 1905, -1448, 171000, 1131000, -69000
2, 132444, 2974, 2998, 2952, 2910, 2895, 2889, -9354, 25582, 92586, -2667, 2057, -1448, 99000, 1131000, -81000
2, 132512, 2974, 2992, 2952, 2910, 2894, 2889, -9731, 25546, 92508, -2591, 1981, -1448, 195000, 1035000, -93000
2, 132580, 2974, 2992, 2952, 2910, 2894, 2889, -9438, 25666, 93705, -2896, 1676, -1448, 195000, 1011000, -87000
2, 132648, 2974, 2992, 2952, 2910, 2894, 2889, -9504, 25684, 92801, -2286, 2134, -1448, 51000, 1059000, -75000
